,id_municipio,nome_municipio,geometria
38,3302502,Magé,"POLYGON ((-43.13705076909957 -22.65141513230304, -43.13899018134282 -22.65235585538642, -43.14325000981012 -22.654977562251307, -43.14722657799929 -22.658011765753553, -43.150035073430644 -22.66063794071041, -43.15286221059916 -22.660519577025063, -43.15562608463797 -22.660662191810406, -43.15315317226744 -22.6573183149641, -43.150624652053814 -22.65308137040196, -43.148526042203734 -22.648615841274246, -43.14687777907535 -22.64396521310668, -43.14569591352997 -22.63917477392786, -43.14499195462802 -22.634291173252365, -43.1444136034561 -22.628143514499182, -43.14419382352889 -22.623412860554996, -43.144422591198385 -22.6186826327265, -43.14509785419992 -22.613995265679335, -43.14621355477881 -22.609392809576956, -43.14775968403428 -22.60491655285047, -43.14972237170883 -22.600606651801925, -43.151741295159624 -22.59709746105874, -43.141449585601606 -22.592672556661018, -43.13726718336879 -22.590638914200262, -43.13329182166325 -22.588225474869077, -43.133204549163835 -22.588166769418724, -43.12846720702192 -22.5865611324324, -43.124687676507364 -22.58482535952756, -43.12246460829876 -22.584749767171807, -43.11836877447008 -22.584222246481456, -43.11734469970896 -22.584362354820673, -43.112473463643155 -22.584549673015687, -43.10760713841851 -22.58426173600374, -43.10279198143235 -22.583501280802217, -43.09764445132552 -22.582428835356524, -43.09326249218672 -22.581306893756032, -43.0889998581744 -22.579793529911473, -43.08489143522896 -22.57790112938556, -43.08097084720779 -22.575645179825553, -43.07727018070327 -22.573044144210378, -43.0680320925442 -22.56590562032617, -43.06779946523041 -22.56570482011623, -43.06594305717438 -22.56472355981088, -43.063522562220186 -22.624139596645552, -43.06565194449736 -22.627915333333117, -43.06754836315788 -22.632155445166358, -43.067730292017814 -22.632690704498543, -43.07771452456096 -22.631107935552837, -43.08248924506979 -22.63058461343923, -43.087292148854615 -22.630521866282166, -43.09207891121902 -22.630920273158146, -43.09680535643135 -22.63177615727816, -43.101427865410606 -22.633081619919793, -43.105903778275106 -22.634824613322376, -43.11019178803893 -22.636989051872522, -43.11299349887837 -22.63875949254558, -43.115397802441976 -22.6392723111624, -43.12006780376327 -22.64075898230366, -43.124569824956474 -22.642695708561835, -43.12886061221652 -22.645063882565616, -43.13289894119822 -22.647840751748465, -43.136646013085 -22.65099963694715, -43.13705076909957 -22.65141513230304))"
39,3302601,Mangaratiba,"POLYGON ((-44.13065182641127 -22.956697869067156, -44.13127151138735 -22.9558417949393, -44.13156131352862 -22.954976550660977, -44.13217097328922 -22.95359154146699, -44.13070282891204 -22.950772059116215, -44.12797992370793 -22.94484049373593, -44.12739323556599 -22.94337126219295, -44.12725326846996 -22.94326293995419, -44.12735748644623 -22.94358590676478, -44.12957216029125 -22.95168400708678, -44.13059867063329 -22.95627723702539, -44.13065182641127 -22.956697869067156))"
40,3302700,Maricá,"POLYGON ((-42.80604907044898 -22.91135280588486, -42.803852446311765 -22.9101020135724, -42.79998147158606 -22.907383430658232, -42.797837383723596 -22.905552024307504, -42.790870394534636 -22.90337450256049, -42.78701232686746 -22.901992717645772, -42.780204058590726 -22.899234547110787, -42.779674245453776 -22.898989616915845, -42.775042175363794 -22.898600309826257, -42.772229305101725 -22.898084603262184, -42.76904310324454 -22.899146960093404, -42.76445268329068 -22.900437828018354, -42.75976016977587 -22.901285538031235, -42.75500824260344 -22.901682379939786, -42.75024012206278 -22.901624744340598, -42.745499175727154 -22.901113155447778, -42.740828524011775 -22.90015226632507, -42.73811968937082 -22.899458852860285, -42.73618800589253 -22.900359998149366, -42.73182077421321 -22.90192302014884, -42.72941872842714 -22.902538640224762, -42.72960492295305 -22.903755046122953, -42.72975437667507 -22.90652577360279, -42.7303336491989 -22.90651507190539, -42.734563097129 -22.906615950104726, -42.80604907044898 -22.91135280588486))"
41,3302809,Mendes,POLYGON EMPTY
42,3302858,Mesquita,POLYGON EMPTY
43,3302908,Miguel Pereira,"POLYGON ((-43.49810338496678 -22.496981529970995, -43.49717522182837 -22.49230471905311, -43.49696720905848 -22.492221498531396, -43.49270775730375 -22.490023036762135, -43.48867839620637 -22.48742680631228, -43.48720172736927 -22.486261034715305, -43.485799724371894 -22.48967754158709, -43.48522160753469 -22.490759185835014, -43.48726107554288 -22.492175665405046, -43.48763050292733 -22.492492436811354, -43.49151247163995 -22.49382151896473, -43.49612984090031 -22.495947966315963, -43.49810338496678 -22.496981529970995))"
44,3303005,Miracema,"POLYGON ((-42.190618010198094 -21.418509800578907, -42.18930383971547 -21.41466496396417, -42.188053355311595 -21.41039415592012, -42.18718755877462 -21.40602907757603, -42.1867133084296 -21.401604306485485, -42.186634361005616 -21.397154893052488, -42.18695134187718 -21.392716082883023, -42.187034191346456 -21.392003868147217, -42.184811767912954 -21.387844775081042, -42.182920482794884 -21.38326464215787, -42.18149184275256 -21.37851979604643, -42.18053987964674 -21.373656839822388, -42.18013206731148 -21.36933894797115, -42.178869677513426 -21.368693064229863, -42.17595550489818 -21.36683910608079, -42.17305554467532 -21.36759224020454, -42.16800169730373 -21.368365332756827, -42.16289532305052 -21.368618289938826, -42.157789812214965 -21.368348466926832, -42.15478657655548 -21.367878901175214, -42.151530426431165 -21.3709824919742, -42.14779577503666 -21.37422915822468, -42.14373072293052 -21.377410027454193, -42.13935939889475 -21.38015485966313, -42.13472838826542 -21.38243440308935, -42.131593512327406 -21.383781205755348, -42.130509118921445 -21.384853674452923, -42.12676395493189 -21.387902416508688, -42.122742143625985 -21.390575638394537, -42.1154999666924 -21.39490025262055, -42.11072460029198 -21.39741270170652, -42.10570629518101 -21.399395915885854, -42.10382560709997 -21.399913145671725, -42.10795705182489 -21.40170769194273, -42.11145279400019 -21.40233837607154, -42.119321882073095 -21.404153855355148, -42.12406554451792 -21.405497735850144, -42.1286537899874 -21.407302272268993, -42.133042005414204 -21.40954991849187, -42.13718752269093 -21.41221881989199, -42.141050033546655 -21.415283025835567, -42.144591981477895 -21.41871274200861, -42.14638113615135 -21.42082466451069, -42.18883123115044 -21.41944698450923, -42.190618010198094 -21.418509800578907))"
45,3303104,Natividade,"POLYGON ((-41.96719393418899 -21.072112356357373, -41.96733573218342 -21.071256532196927, -41.96860561091105 -21.06652508075615, -41.970332415990825 -21.061940610346635, -41.97249957062951 -21.057547130462613, -41.97423317871358 -21.05475888587395, -41.970902377798176 -21.052265961509057, -41.96728968643134 -21.048964429434672, -41.96401707058373 -21.04532552321658, -41.96111588407894 -21.04138410598231, -41.958613922201906 -21.03717793911496, -41.956535155401646 -21.03274732047415, -41.954186037829835 -21.027028090767562, -41.9525616380645 -21.022452887328885, -41.95138862574589 -21.017741708792332, -41.95067806057893 -21.012938974337214, -41.9505983466329 -21.011337880817067, -41.950373764660284 -21.010579364814298, -41.95011287163029 -21.00916139052808, -41.94929644091742 -21.009166094684332, -41.94438738150787 -21.008952932948116, -41.93952295015022 -21.00825895183967, -41.934750126164765 -21.007090853634843, -41.934511692575704 -21.00700695735804, -41.93215111937179 -21.00857132624246, -41.92772109257285 -21.01090621841677, -41.923079729541335 -21.012786273765595, -41.92231088055682 -21.01301125221544, -41.92139036949324 -21.01373570042276, -41.91726374374818 -21.01637360706196, -41.91289883147783 -21.018595122839336, -41.90833751417516 -21.02037893222971, -41.903623557846565 -21.02170791951672, -41.89880219307552 -21.022569333018712, -41.89391968103341 -21.022954907441616, -41.889750551034275 -21.022874906566006, -41.8916889259176 -21.025011534676917, -41.89461177628259 -21.028948005302837, -41.89713503262472 -21.033151816987107, -41.899234432466386 -21.03758254780151, -41.90088978894005 -21.042197593867368, -41.90208518489584 -21.046952579014953, -41.902809125953624 -21.051801781484404, -41.90305465102769 -21.056698573565235, -41.9028306612746 -21.061361425727426, -41.906106435206766 -21.06403577514476, -41.90945631578076 -21.067341937960894, -41.91099716345502 -21.069179491016683, -41.91142147455246 -21.06933759968031, -41.91575609811593 -21.071448316439476, -41.919867283214586 -21.073966697617713, -41.92459321234119 -21.077184918826013, -41.92833114627725 -21.079994915243063, -41.929463551821044 -21.08102513408006, -41.93182352974013 -21.08163755459778, -41.93382558330321 -21.08226299631055, -41.93848610902715 -21.083977290926182, -41.94198463165324 -21.085675171280425, -41.94383285063212 -21.08385062571549, -41.94745783778202 -21.080887453801317, -41.95134409815926 -21.07827634294383, -41.9554575556033 -21.07604018832353, -41.959762141806124 -21.074198597366706, -41.964220112572455 -21.072767717820295, -41.96719393418899 -21.072112356357373))"
46,3303203,Nilópolis,POLYGON EMPTY
47,3303302,Niterói,POLYGON EMPTY
48,3303401,Nova Friburgo,"POLYGON ((-42.64504684132859 -22.338573110184367, -42.647586507159836 -22.337716612115976, -42.65281519619546 -22.33655776277867, -42.65813783907033 -22.335964809454723, -42.66349336991005 -22.335944555007682, -42.66581132452767 -22.336060083219273, -42.66814851786808 -22.33628541184097, -42.6688851073367 -22.335161862257433, -42.66849537417158 -22.332132257417143, -42.66836310707915 -22.327036850638493, -42.6687502903788 -22.321954454164768, -42.66927910716223 -22.319015371166472, -42.66852050003137 -22.31782925889168, -42.66622824863449 -22.313284861155086, -42.664409874888946 -22.308530969677953, -42.663084221487026 -22.30361684612305, -42.66226502536217 -22.298593412539944, -42.662030265380984 -22.2946731419142, -42.658202364474015 -22.29181590611781, -42.65448698865374 -22.288409338629233, -42.65134992957024 -22.28488889090121, -42.64944050855385 -22.28376934125987, -42.645541286215725 -22.281232249332803, -42.64189473397282 -22.278343750236687, -42.63853241750489 -22.27512884770969, -42.63548344205929 -22.27161537093865, -42.632774200506894 -22.267833733661057, -42.63042814487734 -22.26381667089436, -42.62846558335102 -22.259598955571587, -42.628398467813604 -22.259410686746232, -42.62789295943004 -22.259257289058006, -42.62326410282738 -22.257327669518777, -42.61885182460428 -22.25494407016147, -42.61470051182963 -22.252130469752515, -42.61085192628655 -22.24891517282505, -42.608331919767465 -22.246339475515178, -42.60752367043238 -22.246309613831475, -42.60261859864246 -22.24563845379202, -42.597803945467604 -22.24448550111794, -42.593126914123935 -22.242862059442604, -42.58863335857298 -22.240784045108374, -42.58371880503051 -22.238208702175385, -42.579418452437004 -22.23567389201903, -42.57539228230158 -22.232722917773504, -42.57168042474221 -22.229385192737475, -42.57104140862444 -22.2286833008478, -42.570277032365986 -22.22855815390287, -42.56677519968444 -22.22874843567558, -42.56182521096985 -22.22852625160426, -42.55692151971027 -22.227815219912348, -42.55211228359438 -22.22662232342993, -42.54744473269507 -22.22495927723741, -42.54296470563698 -22.222842413615222, -42.53871619942908 -22.220292521649355, -42.536250814764486 -22.218458099563453, -42.535176247507245 -22.21794102532971, -42.530805478092574 -22.221650445470107, -42.530194135589596 -22.22311973848272, -42.52779243701178 -22.227564705572863, -42.52521607745185 -22.23135923944944, -42.52505651629782 -22.23250384037034, -42.52418892266936 -22.237125741377003, -42.5228909458829 -22.241645690921118, -42.521174067678906 -22.246023706093794, -42.51905347534745 -22.25022105951986, -42.51654792738332 -22.254200621935375, -42.51367958755073 -22.257927190628465, -42.51047382882544 -22.26136780083812, -42.50695900894856 -22.26449201735633, -42.50316621957755 -22.267272203754153, -42.38624683539004 -22.344796639557263, -42.382164562473285 -22.34723229184199, -42.377869435436764 -22.349269259676582, -42.37340027768332 -22.350889131027564, -42.36879748566925 -22.35207726397225, -42.36419806036409 -22.35280776768141, -42.362959967955334 -22.353313826297107, -42.35841565290197 -22.354685012929334, -42.35376179049621 -22.35561909900297, -42.349040323118416 -22.35610766617858, -42.344293802430684 -22.356146311302727, -42.33956500588509 -22.355734686090827, -42.334896551197 -22.35487650026605, -42.330330512257945 -22.35357948812588, -42.325908039949766 -22.35185533883767, -42.321892380282655 -22.34983214053398, -42.31988229903713 -22.349738782527282, -42.31810066563697 -22.349551983401632, -42.32041679136316 -22.351116017296825, -42.32427622197438 -22.354330234565374, -42.327793714357036 -22.357915432555764, -42.33093377504698 -22.36183543461645, -42.33366471907683 -22.366050685735676, -42.33595898969495 -22.370518651673674, -42.3375634167306 -22.37460797913592, -42.33791639634858 -22.374701686000876, -42.340070173331995 -22.37439236630948, -42.344985249872934 -22.374174955865616, -42.34989789905851 -22.374441644230288, -42.35476055613845 -22.37518984930065, -42.35952614039095 -22.37641232688197, -42.35972745541978 -22.37648570881751, -42.376039422147265 -22.372902579599263, -42.38106815123774 -22.372064064794372, -42.38615612621528 -22.37174198720853, -42.39125045000229 -22.371939695317923, -42.39629815951584 -22.372655133652305, -42.39991714443887 -22.373551525601684, -42.40421535577891 -22.374162397759378, -42.40875025335251 -22.375245570936617, -42.413214162262385 -22.37653451278743, -42.41489140881075 -22.377102679190433, -42.41559149332617 -22.377048190112394, -42.42042499606143 -22.377140278283076, -42.4252270124436 -22.377698729344772, -42.43587026022675 -22.379461546876097, -42.440824344921566 -22.380542702311377, -42.445643450940395 -22.382120063848234, -42.44884138246391 -22.38353966835391, -42.4519220962593 -22.384166395437575, -42.45214009527969 -22.38422140216714, -42.45445747563878 -22.38423701240045, -42.459521703560966 -22.384789496522835, -42.4645034294376 -22.385854414568197, -42.4693509396798 -22.387420711987307, -42.47385056606503 -22.389400266713018, -42.47686521231393 -22.388208316724548, -42.48184570777664 -22.3868136372893, -42.48694363205219 -22.38594092091953, -42.494070722286324 -22.38509742220826, -42.49975866260893 -22.384751239793303, -42.50159246131951 -22.384848970089493, -42.50159221738599 -22.384827418250147, -42.50199268589839 -22.38007595311635, -42.50284394723861 -22.375384242332665, -42.504138259424494 -22.370794955687384, -42.50471258138208 -22.369315502255816, -42.50486356844558 -22.36741721932095, -42.50570316588119 -22.36268387493345, -42.506993442269916 -22.358053037019502, -42.508722470568856 -22.353567512068505, -42.510874268004926 -22.349268763327455, -42.513428943816265 -22.34519652752344, -42.51593843808712 -22.34193935213453, -42.51628181829937 -22.341046564532856, -42.51849394783829 -22.336645273912108, -42.52112842536645 -22.332483014384056, -42.52415968077539 -22.328600184633604, -42.5275582928502 -22.325034471214074, -42.53129127483034 -22.321820482763375, -42.53532239457753 -22.31898941409429, -42.539612526243076 -22.31656874341915, -42.54412003002145 -22.314581965647683, -42.549263448673265 -22.312611401672097, -42.55397945948699 -22.311068260126937, -42.55882520131689 -22.310000163716744, -42.56375294933591 -22.309417631928174, -42.568341042635446 -22.30910503297678, -42.570069461144406 -22.308517034594185, -42.57464376092098 -22.307200218011097, -42.57932255215605 -22.306324354472615, -42.58406342960901 -22.30589738218377, -42.588823425333864 -22.30592317091812, -42.59355939811018 -22.3064014869449, -42.59822842444446 -22.307327995147368, -42.602788187598215 -22.308694298313238, -42.607197361116825 -22.310488013241038, -42.61141598338317 -22.312692882972655, -42.6154058198013 -22.31528892413487, -42.61913070932776 -22.318252608054443, -42.622556892209495 -22.321557074005298, -42.62729145894854 -22.326579925937935, -42.629580865221094 -22.327488298604727, -42.63405868806576 -22.32981187660188, -42.63827957809535 -22.332574845927642, -42.64220056679772 -22.33574907965138, -42.64504684132859 -22.338573110184367))"
